user_id,item_id,score
76,2409,0
98,2820,0
464,11267,0
932,9750,1
597,5477,0
1328,13387,0
2974,15217,1
9,3960,1
885,14550,0
47,6182,1
2482,10008,1
83,100,1
139,9842,1
91,14903,1
27,9231,1
3367,8240,1
293,2907,1
3,8041,1
527,9677,0
664,8535,1
767,9638,0
1934,15137,1
903,6293,0
805,2080,1
471,12464,1
508,7378,1
82,1497,0
543,5470,0
453,8715,0
909,16480,0
513,5454,1
199,8501,0
48,6517,1
106,4397,1
2204,7347,1
685,4355,0
2401,5445,0
926,15081,0
1051,7428,0
672,12112,1
1045,1165,1
1047,7478,0
1074,1113,1
76,3938,0
817,1313,0
424,2784,1
441,3652,1
634,5639,0
752,12316,1
2366,5655,1
1041,7443,0
1695,14402,0
756,12534,0
486,15926,1
683,1998,1
1058,3549,1
1451,13589,1
2298,12031,1
702,5455,1
126,7484,0
190,8777,1
479,1384,1
466,14268,0
2555,5521,1
3588,10751,0
92,13441,1
847,1912,1
9,8124,1
94,169,0
7,14349,1
2369,15711,1
1009,15558,1
705,1966,1
55,56,1
2606,6527,1
3814,13089,0
109,1936,1
130,2070,1
100,12414,1
1231,8519,1
2205,7758,1
505,12565,1
956,14405,1
2451,14961,0
1618,12948,1
497,1501,1
2871,7100,1
155,8813,1
500,8945,1
637,8731,0
1133,2518,0
1169,15129,1
6,6038,1
67,3566,1
40,7494,1
668,7022,1
854,7396,1
106,16514,0
547,7768,0
496,14045,0
3543,12165,1
449,1560,0
164,8527,1
2099,15422,1
121,13522,1
499,5348,1
612,5655,1
100,14713,1
2383,12504,1
995,1661,1
300,7987,1
488,2351,1
2183,7762,1
503,4704,1
1021,8098,0
94,2226,0
447,8635,0
2930,7416,1
68,14440,1
499,709,0
928,2990,1
37,13343,0
124,14679,1
1185,2465,1
3500,10271,1
1214,2485,0
2721,7663,1
1920,15166,0
3431,9325,1
498,3528,0
2290,6061,1
889,8779,0
29,14539,0
74,14800,1
70,7586,1
302,16316,0
12,10089,0
686,10076,1
1069,1214,0
475,8354,1
369,5445,1
157,8191,1
102,14958,1
2698,7661,1
2310,13088,0
1203,2719,0
112,14741,1
85,8256,1
87,454,1
181,8534,1
2034,10421,1
302,10276,1
1191,2523,1
1242,6819,0
479,2505,0
3434,9301,1
3963,14391,1
464,5160,1
462,15742,1
441,7983,1
163,6479,1
2824,12418,1
13,10180,1
2862,12127,1
44,8499,1
690,6772,1
508,12011,0
437,14775,1
438,3875,1
2332,9265,0
2852,7202,1
2242,5588,0
114,3414,0
515,15733,0
2396,5498,1
898,16478,1
749,11788,1
426,2474,0
631,7479,1
810,2226,0
511,8275,1
677,10471,1
2072,12944,1
1130,10398,1
466,164,1
140,9091,1
96,10775,1
882,16521,1
992,14005,0
1006,1207,0
2190,12113,0
424,3915,0
469,5655,0
494,15070,1
481,15938,1
445,15224,1
624,5532,0
1337,12697,1
495,4020,1
65,17332,1
134,12352,1
137,3066,1
119,15928,1
1890,12024,1
895,17339,0
2073,12320,1
103,1952,1
625,6159,1
2400,5512,1
300,9153,1
2500,8173,0
113,10712,0
71,814,1
442,98,1
48,8582,1
180,1942,0
442,3081,1
1244,3165,0
497,7861,1
434,5238,1
540,5692,1
841,5599,0
2816,14322,0
2495,11941,1
444,6002,1
2298,8723,1
437,2742,0
749,12048,1
2638,14739,1
608,6685,0
2567,5948,1
446,15827,1
2392,5746,1
1984,8250,1
532,6037,0
433,15173,1
51,1640,1
601,5484,1
2686,8267,1
100,7010,1
143,9657,0
454,9692,0
83,8251,1
69,15928,1
496,13095,1
114,2465,0
111,2196,1
2850,12722,1
83,13513,0
94,3108,1
66,3980,1
426,14528,1
230,14592,1
285,11857,1
96,16528,1
1494,10435,1
1418,13580,1
882,15365,1
59,5460,1
212,1490,1
1203,2491,1
2773,12430,1
453,14023,0
1025,5612,1
52,5614,1
3360,11430,1
2465,12175,1
61,1534,1
96,8085,1
76,3940,0
1128,7342,1
282,12442,1
134,14705,1
98,559,1
868,7733,1
916,15562,1
511,7390,1
1050,10088,0
51,13706,1
433,14801,1
2557,5686,1
455,14680,1
1176,9123,1
2284,6432,1
1062,14922,1
436,10946,0
2493,7887,0
3727,12312,0
899,12320,0
676,9878,1
73,4883,1
2771,12922,1
2333,12857,1
1035,8146,1
468,12404,1
1984,12445,1
1018,1092,1
673,8858,1
83,14788,0
1342,3188,0
458,12321,1
230,9225,1
7,11454,1
1986,5496,0
454,4798,0
439,14439,0
51,3253,1
2277,7872,0
688,12021,1
619,256,0
2859,12112,1
73,897,1
2325,7838,0
2298,7737,0
65,13196,1
81,9100,0
115,13345,0
494,4131,1
2147,8187,0
800,1332,0
23,3895,1
1048,7336,0
2013,14830,0
1168,15270,1
430,14713,1
447,6583,1
2822,12041,1
2131,9915,1
425,14678,1
3109,11626,0
2279,7505,0
489,2569,1
2280,7864,1
114,8419,0
1173,14553,1
106,4518,1
653,9204,1
107,4274,0
430,8810,0
101,14105,0
84,2491,0
126,9286,0
1344,1378,1
7,14574,1
92,953,1
161,7380,1
94,1994,0
127,3918,1
127,14882,0
1331,1458,1
487,142,1
81,2188,0
549,8673,0
2941,8275,1
692,5447,1
3556,10482,1
1035,8060,1
756,12128,1
743,8866,0
135,3980,1
108,14271,1
61,12339,1
480,450,1
15,15793,1
886,16531,0
2467,12063,0
182,14802,1
1994,12212,0
1017,5553,1
159,1572,1
97,15856,1
3496,10246,1
431,16468,0
469,15378,0
673,12017,1
3604,14807,1
1917,5747,1
2488,11973,1
2275,5500,1
6,9124,1
10,6489,1
2153,14554,0
444,852,0
82,13544,0
895,6478,0
8,4219,0
841,10293,0
1999,5717,1
691,5610,1
2722,13205,1
694,5496,1
1361,1413,0
2154,11668,0
1509,8738,0
920,13542,0
106,1979,0
2859,6947,1
130,14026,0
175,156,1
3134,13030,1
67,8178,1
457,15583,0
81,13514,0
89,514,1
497,1148,1
466,16481,0
33,2401,1
133,2834,1
2604,6479,1
74,5670,1
2535,12540,0
129,12928,1
473,7143,1
3805,13054,0
37,7816,1
659,8515,1
140,12450,1
2077,6026,1
868,16481,0
1677,2988,1
871,9758,0
1100,9882,1
1513,3246,1
2722,12746,1
2207,12072,1
1937,14856,1
2174,14490,1
65,15770,1
123,3952,0
301,9455,1
93,11317,1
77,7716,1
160,7728,0
50,4709,1
2823,6520,1
48,5663,1
2197,7415,1
487,8834,1
3585,15487,0
13,13063,1
1174,9161,1
517,199,0
107,1503,1
46,7826,1
2091,11960,1
93,3759,1
437,5085,1
291,17699,1
2615,5612,1
103,16548,0
956,14480,1
664,2000,0
2185,11961,1
63,14705,1
1395,14090,1
1895,17306,1
955,11926,0
2162,15467,0
2410,5616,0
2252,5446,1
78,13752,1
3374,11172,0
610,5652,1
1490,12945,0
123,888,1
92,8250,1
74,13033,1
3103,12031,0
442,5452,1
766,9272,0
747,185,0
1352,8065,1
74,9669,1
14,13467,0
476,17435,0
481,15215,1
2075,9771,1
1328,9100,0
1114,12921,1
508,14516,1
83,13514,0
472,14061,0
1611,3083,0
299,2866,0
748,12988,1
1053,10009,0
45,12726,1
50,7660,0
1219,13379,1
88,12325,1
131,2462,1
437,2471,1
1579,2891,0
1353,3015,0
163,204,0
1048,7456,1
126,10249,1
6,8088,1
455,13841,1
1240,3670,0
2678,6300,1
486,6023,0
667,14366,0
2978,10496,0
108,10300,1
438,1554,0
425,15808,0
608,6570,0
444,1199,1
458,1783,1
1020,9222,0
3177,12313,0
528,9714,0
39,1379,1
112,14853,1
481,1964,1
854,9849,1
441,16283,1
912,7389,1
675,10433,1
2984,12078,1
475,1589,1
831,12331,1
37,14411,1
454,14025,1
2546,13065,0
2779,12041,0
1014,5629,1
293,2890,1
1916,6308,1
2238,5722,0
982,8679,1
3039,12164,0
1516,10248,1
1019,5806,1
2279,12980,1
1023,11238,0
103,12311,1
1892,11643,0
159,2430,1
12,7704,0
123,7529,1
2369,14994,0
139,8370,1
746,6713,1
1514,10270,1
4,4177,1
101,15443,0
84,2959,1
454,4797,1
1117,8820,1
72,8346,1
180,9157,1
2629,6110,1
437,259,0
528,9754,1
97,8307,1
85,15805,1
590,5483,0
60,5198,1
919,15174,1
74,1341,1
132,131,0
91,15779,0
142,8654,0
484,946,1
486,14290,0
566,283,0
550,6340,1
136,12359,1
76,9467,1
535,169,0
567,1931,1
588,5739,1
311,2904,1
441,11844,1
675,12100,0
1956,13385,0
843,3051,0
459,13385,1
504,1560,1
1535,15203,1
489,4280,1
1892,11613,0
2407,12955,0
492,1502,1
110,15817,0
39,5450,1
1101,1441,1
437,1241,1
52,9887,1
88,13528,1
534,8808,0
433,16463,1
428,14709,1
124,11433,1
916,14653,1
460,14986,1
86,16380,1
108,1504,1
1582,2930,0
52,14465,1
2148,7491,1
772,8084,0
147,3055,1
268,12408,1
137,1981,1
125,14064,1
104,7967,1
451,15877,1
3552,10456,1
158,10002,0
638,189,0
95,11421,1
1122,14230,0
453,15166,1
2186,6514,1
128,2496,0
37,9226,0
490,1299,1
482,11096,1
15,2485,0
1439,7455,1
7,10042,1
757,6044,1
746,175,1
1019,9099,1
466,8360,1
2392,15129,0
3893,13023,1
1131,7343,1
160,13,0
890,11240,1
76,8300,1
1745,14496,0
3054,12639,1
463,8349,1
2190,6694,1
433,4381,1
2476,12178,0
295,3132,1
47,13369,0
585,9641,0
2392,5443,1
932,10006,0
2652,15738,1
1195,2718,1
877,10446,1
73,12982,1
926,14796,0
1445,14186,1
971,14854,0
3871,13083,1
89,13830,1
1060,11420,1
82,4072,0
76,9414,1
2357,14927,1
71,14995,1
73,2042,1
2686,7664,1
1040,8573,0
445,13139,0
491,13082,1
1327,1426,0
697,351,1
96,16392,1
139,9571,1
639,5806,1
502,3119,1
1058,6380,0
782,12313,0
930,15925,1
3362,15747,1
873,12196,1
1168,15266,1
2718,7653,1
1215,2475,0
3374,8375,0
1547,15079,0
1043,8502,1
487,14865,1
1853,16487,1
128,7608,1
644,14325,1
449,281,1
137,8796,1
199,9668,0
132,7802,1
2718,12633,1
126,17558,1
2649,14678,1
70,340,1
1409,8177,1
894,15840,0
2284,12543,1
118,5351,1
515,15810,1
481,11426,1
33,11645,0
87,3918,1
1342,15650,1
727,5477,1
1043,7797,0
58,12755,1
91,15897,1
92,14269,1
473,13648,0
46,9151,1
3063,8263,0
100,4046,0
432,13970,1
2690,7005,0
12,3990,0
3376,14574,1
1332,8402,0
519,12327,1
439,14710,1
454,14949,0
1944,6471,1
88,5187,1
76,1100,0
499,1975,0
110,13647,1
2712,11131,1
773,9178,1
3625,15730,1
2960,14572,0
194,1914,0
754,6470,1
16,7343,1
624,5590,1
291,3097,0
144,13531,0
70,484,0
131,854,1
475,9221,0
97,9450,0
2858,6944,1
447,8398,1
474,11084,1
1084,16545,0
2535,8352,0
6,11956,1
2933,14656,1
58,5072,1
898,11693,0
854,9652,1
268,13970,0
2,17316,0
132,41,1
1618,6602,1
103,14819,1
2139,6907,0
101,11831,0
2098,15797,1
1598,3063,0
3184,12323,1
37,8164,0
718,12182,1
190,8547,1
10,3591,1
450,10961,1
500,6679,1
3205,9179,0
435,13487,1
915,14484,1
465,16505,0
1136,1645,1
156,2276,1
446,16559,0
546,2099,0
222,8493,1
452,2525,1
47,6484,1
128,222,0
70,8787,1
37,7301,0
61,13656,1
2798,9202,1
1020,5741,1
1890,7678,1
664,9878,1
1204,13346,1
1117,6517,1
3798,13076,1
114,14286,0
1615,7754,1
147,2857,0
438,1465,1
62,4681,1
1400,14062,1
1192,10983,1
497,3898,1
2276,6112,0
2715,10922,1
2789,12990,0
751,12154,1
2495,12038,1
114,13521,1
492,82,0
55,12054,1
124,16117,1
2397,7378,1
2204,5518,1
768,9760,1
503,5644,1
464,13366,0
109,15177,1
871,14536,1
1169,15223,1
492,15894,1
49,12414,1
2456,5437,1
499,14712,1
2293,6495,0
428,1246,1
472,11504,1
1120,12022,0
192,76,1
2698,7879,1
841,12312,1
2031,16198,1
3836,13000,1
3432,9779,0
2580,6464,1
116,7891,0
1008,15028,1
2825,12482,1
3035,15068,1
929,13965,1
872,6490,1
127,1375,1
428,13660,0
600,6222,1
650,6949,1
57,6082,0
481,11459,1
2277,12398,1
690,8657,0
489,4396,1
1049,10096,1
2280,12314,0
104,7766,0
680,5730,1
95,8436,0
1057,7803,1
699,5598,1
436,3931,1
2362,7131,1
463,2476,0
3444,12859,0
654,10063,1
95,186,1
583,5425,1
2776,8178,1
138,8385,0
493,8633,1
700,5606,1
2693,11775,0
2279,5717,0
70,14124,1
89,3906,1
577,262,0
2384,10409,0
462,4016,1
2826,11986,1
231,3899,1
2147,15912,1
438,3965,0
1354,14478,0
512,7745,1
451,12645,1
788,9221,0
481,4099,1
2098,5448,1
1336,12517,0
2001,5521,0
1174,9171,1
113,14854,0
98,4018,1
10,5033,1
97,14043,1
80,8217,1
502,8307,0
898,10335,1
436,12931,1
513,8141,1
1209,2472,1
2284,12326,0
510,14388,1
2606,6475,1
584,8807,1
86,8254,1
914,8603,0
4,14358,0
2858,10055,1
478,165,1
39,8584,1
2493,9123,0
1534,5014,0
111,6484,1
307,9122,1
2133,11935,1
695,5599,0
1019,15097,0
47,7646,0
136,550,1
834,12330,1
142,14372,0
222,9430,0
107,8725,1
659,10084,1
33,14800,1
110,2476,1
1046,15707,1
3661,12958,1
1119,3518,1
1141,14758,1
2594,5537,0
615,330,0
450,13655,1
475,7785,0
1111,9091,1
70,1392,1
888,6292,1
2943,14584,0
2276,8631,0
646,8599,1
3374,8300,0
2406,7009,1
110,3938,0
1414,16006,1
2932,14521,0
2290,12168,0
1886,12638,1
171,8491,1
2279,5609,1
1529,15429,1
122,13439,1
95,6316,1
920,14436,0
790,8834,0
528,5504,0
657,13205,1
647,10075,1
1022,3688,1
123,16092,1
661,1518,1
76,4785,1
462,13683,0
50,14644,1
224,1131,0
634,5462,1
84,1297,1
2493,9222,1
139,2495,1
3556,10655,1
2722,7677,1
468,16274,1
454,510,0
132,998,1
680,12199,1
458,13498,1
2980,12393,1
105,9114,0
439,7583,1
652,1472,1
2362,13130,0
2339,13153,1
69,6203,1
478,14065,0
231,2612,1
3011,12433,0
1050,13917,0
2155,5793,1
139,2961,1
1917,5626,1
2446,7869,0
1176,8126,1
286,2926,1
54,15662,1
89,3677,0
12,9715,1
3623,15627,0
652,14437,1
501,11441,0
914,8515,0
148,7657,0
492,4146,1
2221,12997,1
2796,11959,0
2827,11924,0
151,17108,0
2874,12122,0
2470,8275,1
297,5460,0
748,12758,1
120,6313,1
51,4680,0
1043,7859,0
436,7800,1
309,17700,1
610,9695,1
4114,14839,0
2596,5460,1
514,8280,1
137,15048,1
507,14533,1
94,9220,1
123,5097,1
2261,5728,0
428,16488,1
15,2228,1
1922,4312,0
78,10751,0
2779,6517,1
3555,10609,0
84,1530,1
297,8834,0
2318,11901,0
106,2018,1
308,424,0
2696,12050,1
446,15169,1
214,1366,0
638,316,0
190,5236,1
491,1311,1
732,8175,1
106,472,0
469,56,1
2502,8046,0
1208,2966,0
2098,5616,0
79,15173,0
2378,13110,0
2036,15957,1
127,5194,0
459,6050,0
495,488,1
458,3969,0
592,5448,0
107,292,1
1992,14143,1
114,7774,0
2691,12719,0
750,6005,1
1628,5590,0
426,8254,1
307,16737,1
2592,6468,1
782,6687,1
2405,6018,0
793,9142,1
481,3257,0
194,8818,0
132,911,1
1333,8357,0
448,8796,1
493,8959,1
170,8597,1
466,1944,1
475,3926,0
645,6934,1
199,2378,1
1231,10090,1
12,7678,1
492,15373,0
513,10167,1
98,15749,0
1516,3923,0
1,8251,1
690,316,1
511,12980,1
3770,13124,1
8,9886,1
1043,2258,1
101,16231,0
174,1873,1
185,1120,0
80,13047,1
480,16395,1
149,7827,1
485,768,1
467,14059,0
427,14922,1
1327,1471,1
842,10898,1
66,8812,1
605,9731,0
158,7655,0
549,362,1
459,8800,1
587,5533,1
465,3911,1
459,5942,0
126,3914,1
112,145,0
1183,2462,0
956,14415,1
797,9730,0
460,2387,0
568,5477,0
98,16466,0
445,15716,1
2241,5613,1
2378,8123,0
106,13786,0
738,303,1
757,11927,1
3061,12443,1
6,7758,1
162,6488,1
116,8343,1
473,13716,1
855,15717,0
111,9451,0
1411,8173,1
889,5913,0
95,16229,1
42,4016,1
128,11961,1
1895,15186,1
636,5717,1
3030,7352,1
2208,12132,1
2769,7142,1
97,5121,1
1048,7876,0
466,1126,1
3,7800,1
789,9879,1
467,15944,1
1041,1308,0
432,8815,0
2689,7637,1
2152,6269,1
208,9550,1
3588,15921,0
64,15820,1
750,12072,1
2851,12063,0
494,7929,1
470,13430,0
2692,11728,0
444,5050,1
465,4997,1
273,15308,1
536,1989,0
2178,5750,1
103,8319,1
1357,8307,0
2314,15810,1
137,5448,0
2187,12161,1
491,89,1
97,2989,1
1607,2906,0
683,9916,1
2931,14568,1
1070,1331,1
74,16269,1
441,7870,0
466,6095,1
101,8110,1
58,6520,1
1022,15085,1
331,1582,1
348,2743,0
162,1522,1
39,13980,0
443,1128,0
61,1229,1
782,12044,0
116,8831,1
2470,12156,1
3030,12910,0
95,13908,1
1213,13342,0
470,15663,1
469,5557,0
514,7410,1
472,3955,0
2846,11963,0
1358,8362,0
499,14276,1
2149,6467,1
89,8354,1
11,5633,1
1064,16545,0
1047,7744,0
1030,1608,0
9,12929,1
1425,16060,1
683,222,1
877,15760,1
500,569,1
455,5044,1
32,1158,1
3546,10487,0
495,486,1
2149,12055,1
614,8641,0
676,13005,1
427,2026,1
1012,1176,1
175,4299,1
135,5648,1
123,16272,1
1353,8358,0
429,5605,1
652,2968,0
1922,12754,1
2976,15058,0
446,14262,1
226,49,0
901,11548,1
918,15219,1
1895,14704,0
2206,10368,0
2983,10486,0
523,5952,1
982,14030,1
2822,12655,1
485,14865,1
451,16533,1
2184,11925,0
126,14687,1
1048,12852,1
2703,9276,0
501,11436,0
2031,11947,1
2566,6477,1
839,233,1
2189,6083,0
11,7712,0
2303,12092,1
2943,14642,0
3364,15128,1
1506,7376,0
920,14880,1
1053,6123,1
480,13672,1
85,3079,1
488,15397,1
2385,12471,1
2216,7722,1
128,2495,0
799,14592,1
501,3875,1
598,8793,1
513,4136,1
142,1380,1
1012,1098,1
268,7397,1
430,303,1
656,10028,1
195,1190,1
121,3626,1
2036,15955,1
475,2316,0
124,7506,1
1080,15215,1
2975,15749,1
2572,5669,0
123,16501,1
137,7490,1
2813,11967,0
844,8037,1
65,4630,1
2993,12164,1
457,6690,1
301,9000,1
47,9842,1
208,12321,1
42,9836,1
521,3867,0
222,9220,0
472,15889,1
2147,15760,0
1153,14847,0
131,216,1
2452,12172,1
558,5500,0
499,2036,1
98,1519,0
672,8071,1
2003,12020,1
602,6390,1
3181,7875,0
632,5951,1
497,15388,1
930,4931,1
78,14029,1
508,4989,1
730,5442,1
889,8807,1
100,1141,0
444,5124,1
2949,7359,1
831,11792,0
700,9639,0
2374,5626,0
899,15717,0
752,7350,1
431,10958,1
782,12113,1
105,7489,1
1341,5671,0
929,8626,0
2284,7708,1
218,17721,1
92,11073,0
93,1048,1
2215,13011,1
1009,13414,0
12,3853,0
1354,1747,0
124,5368,1
649,1056,1
83,11061,1
164,1940,0
1007,15112,0
2150,6478,1
826,417,0
449,14788,0
139,11988,1
1393,14158,1
2688,5991,1
2287,7138,1
450,3966,1
1198,2980,1
427,15737,1
481,451,0
2193,14855,1
788,12060,1
69,14866,1
929,1376,1
2329,12120,1
2822,12168,1
2678,6483,0
44,8088,1
2467,5667,0
199,5448,0
8,4210,0
429,10982,1
91,15223,1
426,16270,1
299,16303,0
138,16264,1
651,7673,1
452,7771,0
2202,8339,0
213,8264,1
899,8336,0
827,12328,1
109,4741,1
522,12954,0
6,10065,1
84,9224,1
688,6055,1
66,14943,1
431,8669,1
46,3854,1
810,2004,1
1185,2491,1
445,4055,0
2392,6083,1
2693,13040,1
2774,12496,1
956,15381,1
457,15516,1
176,8373,1
1046,4863,0
676,13125,1
473,3229,1
2277,12160,1
3585,15971,1
64,444,1
538,9675,0
2075,8256,1
2151,8313,1
105,6402,1
2851,11969,0
4018,14952,1
2789,7828,1
74,2494,0
63,4043,1
3365,15481,1
577,1668,0
519,12163,1
72,1377,1
893,8521,0
981,971,1
897,14865,1
2028,12023,0
88,5190,1
1343,5723,1
2944,10238,1
60,14978,1
1046,5679,0
1242,8682,0
449,15770,1
1022,8284,1
40,9209,0
37,9546,0
221,7584,0
76,7751,1
2214,12935,1
2215,6185,1
2794,7389,1
1046,2105,1
485,12981,1
111,7772,1
308,9423,1
91,16273,0
825,1206,1
40,10037,1
888,16523,0
114,4693,0
721,2063,0
61,5230,1
210,1578,1
75,1250,1
83,15246,1
2283,12332,0
2207,14618,0
1342,15749,0
804,16496,0
820,16553,1
76,2963,1
1029,5670,0
2682,7395,1
68,14680,1
632,6617,1
937,1975,0
498,6197,1
918,14469,0
2861,12102,1
1227,5435,0
927,10436,1
2293,9526,0
2421,5754,0
2684,12313,1
1563,13382,0
1842,7428,0
535,9672,1
1198,2983,1
538,334,0
3072,11951,0
100,13360,1
60,5492,1
2150,5777,1
93,12133,1
436,4502,1
453,2781,1
1677,3005,1
106,3330,1
62,14864,1
3082,8259,0
99,8347,1
332,1940,1
483,15772,1
535,5560,1
138,10796,0
123,9137,1
904,6796,0
132,3090,1
1023,6122,1
793,8863,0
2985,10473,1
56,13040,1
2828,7758,0
678,12036,1
1856,14790,1
451,12094,0
652,4377,0
2036,3961,0
674,8269,1
2311,12005,0
126,14036,1
2188,6748,1
298,12367,1
37,8050,1
429,9094,1
745,13059,1
178,9734,1
53,1375,1
2937,15320,1
458,3939,0
2077,7366,1
456,1573,1
144,14375,1
356,2714,1
782,7456,0
195,14539,1
573,2297,0
2191,6750,1
131,15280,1
3575,10295,0
158,10145,1
632,5532,0
2970,15729,0
66,1675,1
439,13648,1
63,3079,0
1531,2993,1
663,3004,1
684,297,1
2454,15307,1
660,9103,0
52,15848,1
471,564,0
503,8360,1
143,17048,0
125,15320,1
2929,14544,1
748,5532,1
96,10270,1
3139,12907,0
2315,12045,0
82,13447,0
81,13926,0
2768,11899,0
919,14999,1
490,13000,1
64,8307,1
445,15777,1
2281,9502,1
161,7929,1
2183,7784,0
144,12729,1
37,3483,1
2873,7198,1
672,10415,1
70,3652,1
104,5443,1
885,804,0
3853,13077,0
615,6516,1
488,1473,1
106,16482,1
440,11726,1
2455,12079,1
3047,11979,0
898,6489,0
437,141,1
956,14596,1
1019,7373,1
464,7713,1
50,10845,1
2453,13000,1
689,248,1
629,193,0
3050,12614,1
2126,9172,1
50,5171,1
128,14867,1
473,4826,0
1922,12067,0
494,4321,1
852,11959,0
490,14711,0
86,7600,1
619,8801,0
8,2222,0
2014,13148,0
2290,7772,1
747,7260,0
2772,7748,0
604,5737,1
50,16398,1
81,30,1
113,6823,1
2292,12028,0
953,12357,0
2072,14331,1
1868,3589,1
603,6236,1
2281,12009,0
2773,12049,0
819,17446,0
4037,14685,1
2818,12125,0
1032,1136,0
51,13111,1
425,10263,1
368,12922,1
443,3883,1
2683,7382,1
2190,5680,1
1383,15997,1
1241,3960,1
1916,7811,1
467,15405,1
692,8709,1
3052,7902,0
74,409,1
2311,5433,0
634,5617,1
60,13768,1
3881,13042,0
8,14816,1
743,1536,1
302,16336,0
1193,2513,1
428,11429,1
2311,5574,0
753,12644,0
45,12750,1
4054,15419,0
533,8671,0
886,6490,0
490,2036,1
222,16696,1
103,4735,0
2316,5712,1
2224,7455,1
552,1916,0
439,14045,0
492,14957,1
61,2086,1
827,9220,0
2174,13138,1
887,14527,1
2943,11643,1
798,4832,1
1053,7508,0
668,2449,1
84,3926,0
79,955,1
2305,6527,1
2696,12985,1
51,444,1
76,3931,1
332,1919,1
445,8809,1
869,1516,1
611,5605,1
70,16463,1
88,45,1
75,7802,1
1007,5455,1
99,4742,1
106,10264,0
1338,8319,0
2827,12510,1
450,14908,0
1016,1271,1
2821,12145,1
109,1662,1
2203,7735,1
2006,12016,0
113,1938,1
922,11969,1
2183,5969,1
2220,6643,1
424,14022,1
591,336,0
831,9153,1
589,8800,0
194,13971,1
1069,15254,1
1746,3130,0
95,3917,1
89,16531,0
746,8663,1
667,4280,1
139,3529,1
499,6064,1
2264,5615,1
149,8039,1
439,14864,1
222,5468,1
498,13799,1
676,14404,1
570,1925,0
1032,3549,0
448,7503,0
2279,6080,1
500,3895,1
100,4395,0
1052,15681,0
474,11272,0
136,3902,1
84,15739,1
2028,12035,0
1007,5443,0
1984,8431,1
1020,5719,1
332,9667,0
2356,5526,1
729,5666,0
467,11967,1
97,15784,1
3890,12973,0
428,2034,1
1615,8338,1
474,14711,1
2437,12927,1
98,12628,1
426,8841,1
3160,7885,1
582,5575,0
899,8332,0
471,3335,0
132,5520,1
1388,14169,1
1842,7382,0
921,12091,1
426,3953,0
2150,11422,0
568,5452,0
3185,9245,1
1209,2735,1
482,298,1
444,13768,1
429,12350,1
125,4991,1
1074,10377,1
3052,7874,1
2360,7883,0
2189,7425,0
553,340,0
117,9685,1
106,4383,1
427,3986,1
3118,12909,0
1,3875,1
128,1180,1
113,1490,1
444,8796,1
77,14123,1
500,964,1
231,10253,1
2768,11916,1
837,7885,1
3438,9175,1
48,14770,0
93,2820,0
1336,15081,0
496,15661,0
2653,7236,0
452,2188,0
438,11394,1
446,15663,1
451,11423,1
1024,5766,1
513,10052,0
440,15670,0
125,9006,0
80,15768,1
1544,3600,1
441,5120,0
230,3932,1
782,12328,1
682,14637,1
494,4818,1
1341,3084,0
478,8402,0
218,16317,1
434,15779,1
433,11008,1
3899,13025,0
66,3920,1
910,14753,1
503,6528,1
102,11909,1
679,12931,1
464,1521,1
126,15790,1
143,8981,0
3071,7825,0
442,3038,1
83,482,1
2942,12989,0
113,16526,0
111,5114,1
495,13944,1
443,7965,1
2267,5493,0
77,11443,0
222,2863,1
483,8318,1
1768,3016,1
101,14202,0
61,2514,0
99,12985,1
865,2561,1
2990,8269,1
3402,9637,0
104,5140,1
168,1776,0
112,4149,1
686,8613,1
916,14521,0
2005,5747,1
762,2120,0
1,6461,1
3118,7462,0
46,175,1
3727,12339,0
468,4091,1
108,372,1
2827,12467,1
223,16274,1
2075,12493,1
451,14773,1
3862,13091,0
893,16508,1
59,11811,0
2368,5942,1
748,6920,1
71,12561,1
2177,8778,1
1010,15005,1
494,3037,1
2635,6264,1
116,16518,0
1045,7328,1
692,200,0
534,5978,1
822,5761,0
493,14055,1
2099,8801,1
451,4194,1
536,1915,1
515,4041,0
602,318,0
509,6023,1
485,10406,1
52,9861,1
127,8912,1
836,11720,1
544,2085,1
1992,12640,1
651,10082,1
3700,14734,1
918,11244,0
1017,3573,1
1043,14178,0
886,14727,1
427,3039,1
1856,16500,0
509,7665,1
2418,7463,0
139,1957,1
1889,8514,1
1490,5568,0
446,11737,1
425,14786,1
2774,11927,0
2296,7769,0
494,827,1
2689,7821,1
1174,6029,1
121,7614,1
65,11830,1
6,11301,1
507,6008,1
1023,7405,1
2075,12104,1
310,1353,0
435,3882,1
433,14210,0
433,2806,1
304,10274,1
989,1203,1
3051,11898,0
441,1914,0
52,7748,1
2183,12929,1
9,3966,1
2211,5661,1
479,2828,1
454,8777,0
3964,14434,0
1185,2728,1
1005,13589,0
79,2964,1
7,14790,1
69,13766,1
1768,3083,0
3404,9690,0
165,9335,1
457,4354,1
468,7738,0
591,9702,1
54,15799,0
2095,5528,1
704,5440,1
2697,8325,1
76,8343,0
498,803,0
2598,5448,1
3029,12049,0
757,11977,0
97,5769,1
1045,1183,1
492,4020,1
478,15070,1
1024,5498,1
463,5106,0
474,10025,1
475,8158,0
107,12640,1
435,6470,1
76,13855,1
650,7646,1
66,15421,1
431,2533,1
2010,5450,0
114,12961,1
1053,10030,0
529,5506,1
227,11452,1
3883,13149,1
3427,9129,1
