item_id,knowledge_code
152,"[2, 2, 32, 32, 50, 50]"
6569,[34]
16895,[115]
17524,[120]
8012,[43]
12334,"[81, 81]"
3487,[17]
1766,"[7, 38]"
5345,[30]
15748,"[100, 100]"
10000,"[54, 54]"
12559,[82]
5229,[30]
4410,[26]
16659,[113]
11598,[70]
10830,"[59, 105]"
17201,[119]
3374,[16]
8202,[45]
14793,"[99, 99]"
5974,"[33, 34]"
411,"[2, 45]"
6655,[34]
16819,[113]
16423,[105]
1076,[5]
3254,[16]
6532,[34]
14612,"[98, 98]"
3799,[20]
6850,[35]
12321,"[81, 81, 81]"
10572,[57]
9739,[52]
16480,"[107, 107, 107]"
11127,[59]
17350,[120]
11613,[71]
11662,"[72, 72, 73, 73, 74, 74, 78, 78]"
9083,[49]
3629,[19]
8443,"[46, 59]"
2439,[12]
16007,[100]
839,"[4, 122]"
13740,[90]
17659,[121]
16445,[106]
2422,[12]
1732,"[7, 38]"
15047,[99]
5878,[31]
10846,"[59, 105]"
17166,[119]
16126,[100]
16973,[117]
1712,"[7, 38]"
2431,[12]
4173,[23]
14012,[93]
17555,[120]
12247,"[80, 80]"
11099,"[59, 105]"
13747,[90]
13699,[90]
10503,[57]
5608,"[31, 31]"
16905,[115]
1722,"[7, 38]"
11850,[79]
16851,[114]
11894,[79]
16186,[101]
12424,[82]
406,"[2, 45]"
3692,[19]
14178,[95]
9478,[50]
2884,"[14, 14]"
16569,[108]
10375,[57]
14087,[94]
1926,[8]
9547,[51]
17228,[119]
748,"[4, 122]"
3832,[20]
3317,[16]
16618,[109]
1849,"[7, 15]"
1043,[5]
2274,[10]
14091,[94]
12822,[82]
1041,[5]
10330,[57]
9013,[49]
17741,[123]
2896,"[14, 14]"
5717,"[31, 31]"
9631,[51]
12542,[82]
4260,[23]
14877,"[99, 99]"
10337,[57]
374,"[2, 32, 50]"
724,"[4, 122]"
564,[3]
1397,"[7, 66]"
3639,[19]
11671,[75]
9928,[53]
16543,"[107, 107]"
10873,[59]
12460,"[82, 82]"
12036,"[80, 80]"
1245,"[6, 11]"
1805,"[7, 38]"
2691,[13]
7947,[43]
10849,[59]
3219,[15]
10847,[59]
10825,[59]
9334,[50]
1642,"[7, 9]"
14561,[98]
4164,"[23, 81]"
10924,[59]
15744,"[100, 100]"
16598,[109]
6067,[33]
4591,[26]
11960,"[80, 80]"
4006,[21]
17743,[123]
11414,[61]
10206,[55]
6072,[33]
3300,[16]
15755,[100]
5566,"[31, 31]"
6870,"[35, 36, 47]"
11197,[60]
16307,[104]
14590,[98]
11022,[59]
2427,[12]
17358,[120]
12421,[82]
11800,[79]
6425,[33]
14502,"[98, 98]"
3366,[16]
16026,[100]
15974,[100]
10648,[57]
10672,[57]
6393,[33]
728,"[4, 122]"
17655,[121]
4683,[27]
5303,[30]
5212,[30]
8019,[43]
10759,[58]
13244,[83]
6353,[33]
8749,[48]
10436,[57]
9073,[49]
6987,"[35, 36, 47]"
13335,[83]
9850,[53]
13033,"[83, 83]"
4020,"[21, 21]"
3401,"[16, 17]"
5237,[30]
1872,"[7, 38]"
14774,"[99, 99]"
14156,[95]
11143,"[59, 105]"
3181,[15]
8164,[45]
10093,"[54, 54]"
11713,[79]
4625,[27]
12175,"[80, 80, 80]"
14589,[98]
8972,[49]
12062,"[80, 80]"
16633,[110]
3468,[16]
13805,[90]
2604,"[13, 14]"
2382,[12]
6943,[35]
7321,"[37, 37]"
12773,[82]
16192,"[101, 101]"
16181,[101]
8605,[47]
8448,"[46, 59]"
2867,[14]
4504,[26]
5145,[30]
4821,[27]
11811,[79]
9369,[50]
2006,[8]
4157,"[23, 44]"
11462,"[67, 67]"
12825,[82]
8999,[49]
278,"[2, 45]"
12371,[81]
4854,[27]
12889,[82]
9794,[52]
7099,[35]
7340,[37]
7062,[35]
842,"[4, 122]"
2539,[13]
14665,[98]
15966,[100]
11260,[60]
10194,[55]
1833,"[7, 15]"
14047,[94]
15425,[99]
7825,"[43, 43]"
16919,[115]
5475,"[31, 31]"
15169,[99]
9527,[50]
1448,"[7, 11]"
5319,[30]
11786,[79]
4036,[21]
17706,[123]
1691,"[7, 11]"
6968,"[35, 36, 47]"
17628,[121]
3749,[19]
9663,[52]
8447,"[46, 59]"
4217,[23]
16756,[113]
7391,"[38, 38, 38]"
8353,"[46, 46, 59, 59]"
9581,[51]
2881,[14]
7127,[35]
5321,[30]
11364,[61]
17583,[120]
5838,[31]
4654,[27]
6198,"[33, 34]"
4198,[23]
5929,"[33, 34]"
17244,[119]
6378,[33]
7360,"[38, 38]"
14725,[99]
10125,[55]
17581,[120]
12308,[80]
5490,"[31, 31]"
12478,[82]
6700,[34]
4215,"[23, 44]"
17018,[117]
13374,[85]
14020,[93]
13576,[89]
9389,[50]
14072,[94]
1822,"[7, 38]"
11266,"[60, 60]"
10795,"[59, 105]"
10581,[57]
7243,[37]
3762,[20]
11286,[60]
3646,[19]
9981,[53]
12457,[82]
17251,[119]
8016,[43]
1794,"[7, 38]"
13889,[90]
914,"[4, 122]"
13688,[90]
801,"[4, 122]"
10723,[58]
15348,[99]
10738,[58]
3213,[15]
13266,[83]
16030,[100]
16628,[109]
4938,[28]
11263,[60]
7137,"[35, 36, 47]"
11879,[79]
6147,[33]
10544,[57]
2626,[13]
3957,[21]
6920,"[35, 36, 47]"
10620,[57]
16176,"[101, 101]"
742,"[4, 65]"
17422,[120]
6731,[34]
8929,[49]
8914,[49]
16150,[101]
829,"[4, 122]"
6045,[33]
2880,[14]
12827,[82]
4545,[26]
16588,[109]
4630,[27]
5388,[30]
15349,[99]
11836,[79]
6841,"[35, 36, 47]"
6871,"[35, 36, 47]"
15423,"[99, 99]"
2873,"[14, 14]"
6479,"[34, 34]"
11097,"[59, 105]"
3348,"[16, 17]"
16338,[104]
5572,"[31, 31]"
1683,"[7, 66]"
3602,[19]
14995,"[99, 99]"
5099,[30]
8918,[49]
7284,[37]
14532,"[98, 98]"
16727,[113]
4721,[27]
11794,[79]
16190,[101]
4942,[28]
6991,[35]
4203,"[23, 44]"
17619,[121]
2566,[13]
1898,"[7, 15]"
7296,[37]
4932,[28]
2492,[13]
17368,[120]
11683,[76]
8205,[45]
2577,[13]
14478,[97]
13078,"[83, 83]"
17113,[119]
3560,"[18, 30]"
12128,"[80, 80]"
9026,[49]
16654,[112]
8053,"[45, 45]"
16106,[100]
10977,"[59, 105]"
16084,[100]
6117,[33]
5829,[31]
7365,"[38, 38]"
13313,[83]
4819,[27]
14964,[99]
7977,[43]
12072,"[80, 80]"
13305,[83]
4619,[26]
9516,[50]
161,"[2, 2, 32, 32, 50, 50]"
10973,"[59, 105]"
10680,[58]
8771,[48]
545,[3]
4725,[27]
9573,[51]
8965,[49]
1525,"[7, 38]"
16546,"[107, 107]"
14619,[98]
15444,[99]
9868,[53]
16538,"[107, 107]"
3156,[15]
9728,[52]
755,"[4, 122]"
4223,[23]
17154,[119]
3839,[20]
10619,[57]
8942,[49]
3124,[15]
11205,[60]
5936,[33]
15536,[99]
11093,"[59, 105]"
4276,[23]
3465,[16]
17096,[119]
6170,[33]
13605,"[89, 89, 89]"
5385,[30]
4869,[27]
12277,[80]
7142,[35]
14557,"[98, 98]"
17697,"[123, 123]"
9067,[49]
8406,"[46, 59]"
1853,"[7, 15]"
3801,[20]
584,"[4, 122]"
10123,[55]
17696,[123]
17494,[120]
16322,[104]
10162,[55]
16194,[101]
13198,[83]
1973,"[8, 8]"
13202,[83]
10052,"[54, 54]"
4469,[26]
17361,[120]
9623,[51]
5943,"[33, 33]"
9594,[51]
704,"[4, 122]"
16790,[113]
17446,[120]
15594,[99]
6383,[33]
7292,[37]
12088,"[80, 80]"
14175,[95]
16870,[115]
2019,[8]
4626,[27]
40,"[1, 1, 10, 10]"
9921,[53]
13617,"[89, 89]"
17717,"[123, 123]"
1129,"[6, 10]"
10603,[57]
11083,[59]
4112,[21]
15844,[100]
4260,"[23, 23]"
6396,[33]
11113,"[59, 105]"
6735,[34]
11336,[61]
17585,[120]
12817,[82]
4878,[28]
6031,[33]
15543,[99]
5250,[30]
194,"[2, 45]"
11559,[69]
4963,[28]
4403,[26]
8987,[49]
17147,[119]
8621,"[47, 47]"
17192,[119]
6161,[33]
5912,[31]
694,"[4, 122]"
5182,[30]
4270,"[23, 44]"
969,"[5, 5]"
12257,[80]
3630,[19]
7191,"[35, 36, 47]"
17410,[120]
6682,[34]
17595,[120]
11547,[69]
4292,"[23, 23, 52, 52]"
4592,[26]
847,"[4, 122]"
15729,"[100, 100]"
11662,"[72, 73, 74, 78]"
10927,[59]
594,"[4, 122]"
12065,"[80, 80]"
11647,"[72, 73, 74, 78]"
3654,[19]
10840,"[59, 105]"
4193,"[23, 81]"
14864,"[99, 99]"
8913,[49]
6223,[33]
11139,"[59, 105]"
16139,[101]
9323,[50]
2442,[12]
2864,[14]
17290,[119]
4705,[27]
11426,"[64, 64]"
10968,"[59, 105]"
15477,[99]
6829,[35]
14549,"[98, 98]"
17241,[119]
4254,"[23, 52]"
907,"[4, 122]"
4440,[26]
7349,"[38, 38]"
16675,[113]
3148,[15]
11576,[70]
11495,[68]
11797,[79]
16626,[109]
4529,[26]
2874,[14]
11220,[60]
16614,[109]
2892,[14]
14086,[94]
9954,[53]
3777,[20]
3233,[16]
6793,"[35, 36, 47]"
9910,[53]
1378,"[7, 7, 11, 11]"
6110,[33]
6893,"[35, 36, 47]"
619,"[4, 122]"
1183,"[6, 11]"
4251,"[23, 52]"
635,"[4, 122]"
4624,[27]
9608,[51]
11916,"[80, 80]"
7112,[35]
4239,"[23, 52]"
16885,"[115, 115]"
4917,[28]
10105,[54]
3664,[19]
3076,[15]
3781,[20]
13124,"[83, 83]"
5405,[30]
11424,"[63, 63]"
2689,[13]
17114,[119]
16182,"[101, 101]"
9956,[53]
15919,[100]
17626,[121]
5975,"[33, 34]"
11580,[70]
16667,[113]
5202,[30]
16327,[104]
17562,[120]
9249,"[50, 50]"
11901,"[80, 80]"
9610,[51]
1339,"[6, 9]"
13307,[83]
6721,[34]
6248,[33]
883,"[4, 122]"
8538,"[47, 47]"
10741,[58]
16644,[111]
14884,[99]
17737,[123]
11342,[61]
7983,[43]
3796,[20]
6815,"[35, 36, 47]"
9400,[50]
10397,[57]
4100,[21]
9315,"[50, 50]"
7240,[37]
3236,"[16, 17]"
3460,"[16, 17]"
12584,"[82, 82]"
10872,[59]
13249,[83]
8450,"[46, 59]"
15577,"[99, 99]"
3961,"[21, 21]"
11863,[79]
10004,"[54, 54]"
5571,"[31, 31]"
17578,[120]
844,"[4, 122]"
16069,[100]
17723,[123]
14946,"[99, 99]"
11130,[59]
2590,"[13, 13]"
7276,[37]
16732,[113]
13248,[83]
4235,[23]
5790,[31]
16182,[101]
721,"[4, 122]"
2709,"[13, 14]"
1071,[5]
2258,[10]
5239,[30]
8250,"[46, 46, 59, 59]"
2948,[14]
11581,[70]
8920,[49]
11527,[68]
8426,"[46, 59]"
3365,[16]
4479,[26]
10616,[57]
5460,"[31, 31]"
6188,[33]
7182,[35]
8893,[49]
17690,[123]
3743,[19]
2650,[13]
10956,"[59, 105]"
4933,[28]
7199,[35]
629,"[4, 122]"
14370,"[97, 97]"
16599,[109]
11370,[61]
3733,[19]
6071,[33]
8748,[48]
430,"[2, 45]"
11121,[59]
5177,[30]
3879,[21]
426,"[2, 45]"
17506,[120]
2578,[13]
3276,[16]
10178,[55]
15840,"[100, 100]"
16178,[101]
793,"[4, 122]"
6577,[34]
17676,[121]
2103,"[8, 8]"
15417,[99]
4853,"[27, 27]"
11255,[60]
3837,[20]
17309,[120]
15490,[99]
6227,[33]
10272,"[56, 56]"
5244,[30]
10897,[59]
9069,[49]
9384,[50]
4653,[27]
17634,[121]
1558,"[7, 7, 11, 11]"
757,"[4, 122]"
7801,"[43, 43]"
6437,"[33, 34]"
1863,"[7, 38]"
3240,[16]
7584,[39]
14727,"[99, 99]"
4102,[21]
11251,[60]
4976,[28]
5861,[31]
3511,[18]
13719,[90]
11387,[61]
7537,[39]
7054,"[35, 36, 47]"
2430,[12]
7165,[35]
10118,[55]
1914,"[8, 8]"
12843,[82]
6015,[33]
13914,[91]
4495,[26]
12327,"[81, 81]"
1971,"[8, 8]"
1072,[5]
10100,[54]
12253,[80]
12332,"[81, 81]"
817,"[4, 122]"
9986,[53]
9542,[51]
682,"[4, 122]"
17286,[119]
14451,[97]
1835,"[7, 15]"
12180,"[80, 80]"
10966,"[59, 105]"
12027,"[80, 80]"
8189,[45]
15780,"[100, 100]"
5954,"[33, 33]"
4155,"[23, 44]"
13992,[93]
10701,"[58, 58]"
12636,[82]
11949,[80]
16759,[113]
15672,[99]
6706,[34]
16212,[101]
6901,"[35, 36, 47]"
16625,[109]
6328,[33]
10702,[58]
13276,[83]
4874,[28]
10848,"[59, 105]"
1891,"[7, 9]"
9715,[52]
17392,[120]
5360,[30]
10786,[58]
11812,[79]
11225,[60]
412,"[2, 45]"
6133,[33]
12908,"[83, 83]"
5831,[31]
16240,"[102, 102]"
2643,"[13, 14]"
17565,[120]
925,"[4, 122]"
11849,[79]
17463,[120]
4618,[26]
7022,"[35, 36, 47]"
4502,[26]
732,"[4, 122]"
5487,"[31, 31]"
14621,[98]
4025,[21]
16161,"[101, 101]"
5271,[30]
14952,"[99, 99]"
11276,[60]
17471,[120]
16709,[113]
493,[3]
4200,[23]
8609,"[47, 47]"
16886,"[115, 115]"
427,"[2, 45]"
17088,[119]
1912,"[8, 8]"
10542,[57]
16176,[101]
1404,"[7, 66]"
2334,[10]
10495,[57]
2327,[10]
13230,[83]
8946,[49]
13301,[83]
16444,[106]
16344,[104]
15610,[99]
17220,[119]
3169,[15]
4972,[28]
4474,[26]
1951,"[8, 8]"
16165,[101]
9121,[50]
2447,[12]
2200,[9]
15999,[100]
10811,"[59, 105]"
4652,[27]
1792,"[7, 38]"
10211,[55]
7051,[35]
5339,[30]
1838,"[7, 15]"
4645,[27]
12006,"[80, 80]"
2700,[13]
14068,[94]
2848,[14]
10271,"[56, 56]"
8,"[1, 1, 10, 10]"
12591,[82]
9053,[49]
10820,[59]
16127,[100]
13769,[90]
1573,"[7, 38]"
16470,"[107, 107, 107]"
1022,[5]
7956,[43]
6405,[33]
706,"[4, 122]"
12229,[80]
17407,[120]
4762,[27]
4759,[27]
6605,[34]
4054,[21]
9483,[50]
15799,"[100, 100]"
10505,[57]
2625,[13]
70,"[1, 1, 10, 10]"
10199,[55]
14552,"[98, 98]"
17684,[121]
17582,[120]
17526,[120]
4636,[27]
13554,[88]
24,"[1, 1, 10, 10]"
6132,[33]
4655,[27]
13883,[90]
9064,[49]
5091,[30]
10910,[59]
11655,"[72, 73, 74, 78]"
13433,[87]
9015,[49]
17638,[121]
3652,[19]
11413,[61]
714,"[4, 122]"
6471,"[34, 34, 34]"
3409,"[16, 17]"
10854,"[59, 105]"
3379,[16]
743,"[4, 122]"
14700,[99]
10579,[57]
13739,[90]
14853,"[99, 99]"
6438,[33]
3585,[19]
4422,[26]
14148,[95]
10902,[59]
9388,"[50, 50]"
770,"[4, 122]"
1788,"[7, 38]"
13621,[89]
14679,"[99, 99]"
6456,[33]
16080,[100]
10972,"[59, 105]"
13623,[89]
7115,[35]
16060,[100]
6858,"[35, 36, 47]"
1654,"[7, 10]"
5281,[30]
2902,[14]
265,"[2, 45]"
15237,"[99, 99]"
17221,[119]
10960,"[59, 105]"
809,"[4, 122]"
6368,[33]
674,"[4, 122]"
10204,[55]
1182,"[6, 6, 12, 12]"
11351,[61]
16624,[109]
9092,"[50, 50]"
1748,"[7, 38]"
4241,[23]
533,[3]
7043,[35]
12871,[82]
9825,[52]
1232,"[6, 6, 12, 12]"
2868,"[14, 14]"
16158,[101]
11449,[67]
6966,[35]
12219,"[80, 80]"
10286,[57]
15960,[100]
16705,[113]
5915,"[32, 40, 45, 50]"
12645,"[82, 82]"
10961,"[59, 105]"
5287,[30]
16360,[104]
10802,"[59, 105]"
1775,"[7, 38]"
16222,"[101, 101]"
1317,"[6, 9]"
5248,[30]
16515,"[107, 107]"
5819,[31]
5450,"[31, 31]"
16554,"[107, 107, 107]"
9222,"[50, 50]"
6221,[33]
10864,[59]
8599,[47]
9394,[50]
16611,[109]
2950,[14]
7034,[35]
12614,[82]
15782,"[100, 100]"
17588,[120]
2377,[10]
2160,[9]
11590,[70]
17746,[123]
556,[3]
9095,"[50, 50]"
14010,[93]
17223,[119]
3444,"[16, 17]"
12880,[82]
34,"[1, 1, 10, 10]"
11437,"[64, 64]"
1958,"[8, 8]"
2888,"[14, 14]"
14596,"[98, 98]"
3173,[15]
1362,"[6, 9]"
6729,[34]
16547,"[107, 107, 107]"
9189,"[50, 50]"
4481,[26]
14474,[97]
7981,[43]
580,"[4, 122]"
4099,[21]
3570,[19]
7842,"[43, 43]"
16130,[100]
8924,[49]
2114,"[8, 8]"
5814,[31]
11961,"[80, 80]"
16020,[100]
13432,[87]
15810,[100]
11114,"[59, 105]"
11368,[61]
1606,"[7, 9]"
4216,[23]
2620,"[13, 14]"
17068,[119]
6666,[34]
4465,[26]
15982,[100]
11117,"[59, 105]"
3995,[21]
5531,"[31, 31]"
11484,[67]
9821,[52]
12281,[80]
9169,"[50, 50]"
17670,[121]
17302,[119]
17242,[119]
7125,[35]
3130,[15]
9980,[53]
6718,[34]
2572,[13]
17082,[119]
9122,"[50, 50]"
11344,[61]
4128,"[22, 22]"
10256,"[56, 56]"
4209,[23]
10887,[59]
10072,"[54, 54]"
16810,[113]
16356,[104]
10952,"[59, 105]"
6855,"[35, 36, 47]"
7288,[37]
16329,[104]
9090,"[50, 50]"
2269,[10]
4431,[26]
16003,[100]
2228,[10]
9142,"[50, 50]"
9997,"[54, 54]"
12860,[82]
8521,"[47, 47]"
1886,"[7, 66]"
4447,[26]
16353,[104]
14162,[95]
15465,[99]
6120,[33]
3659,[19]
7388,"[38, 38]"
16972,[117]
12365,[81]
17015,[117]
4588,[26]
4140,"[22, 22]"
16357,[104]
16981,[117]
17570,[120]
13922,[91]
8398,"[46, 59]"
5332,[30]
6103,"[33, 33]"
12400,"[82, 82]"
7569,[39]
10152,[55]
6331,[33]
254,"[2, 2, 25, 25, 32, 32, 49, 49]"
2208,[9]
436,"[3, 3]"
10855,"[59, 105]"
14319,[96]
10677,"[58, 58]"
3424,"[16, 17]"
10108,[54]
16768,[113]
12324,"[81, 81]"
9798,[52]
9214,[50]
16468,"[107, 107]"
7323,[37]
16300,[104]
5963,[33]
3888,[21]
10452,[57]
16452,[106]
11639,[71]
10801,"[59, 105]"
9539,[50]
7188,[35]
4574,[26]
11254,[60]
3147,[15]
9025,[49]
17098,[119]
1284,"[6, 9]"
13837,[90]
1696,"[7, 38]"
3166,[15]
7628,[39]
10661,[57]
16760,[113]
11055,"[59, 105]"
3188,[15]
777,"[4, 122]"
7967,[43]
8069,[45]
1388,"[7, 7, 9, 9]"
10871,[59]
12150,"[80, 80]"
11125,[59]
11162,"[59, 105]"
16725,[113]
12881,[82]
7356,"[38, 38, 38]"
1829,"[7, 38]"
15370,[99]
4612,[26]
13207,[83]
17533,[120]
10676,[58]
3212,[15]
15687,[99]
10695,[58]
4486,[26]
9826,[52]
17060,[119]
2329,[10]
9006,[49]
10728,[58]
1283,"[6, 9]"
1882,"[7, 66]"
12888,[82]
13762,[90]
10489,[57]
4158,"[23, 44]"
1814,"[7, 38]"
8131,"[45, 45]"
11921,"[80, 80]"
16791,[113]
4288,"[23, 52]"
16908,[115]
7876,"[43, 43]"
3234,[16]
16201,"[101, 101]"
15375,[99]
13224,[83]
4520,[26]
7662,"[40, 40, 47, 47]"
16822,[113]
2325,[10]
13884,[90]
13300,[83]
5278,[30]
15699,[99]
10357,[57]
469,[3]
11466,[67]
14710,"[99, 99]"
4078,[21]
14652,"[98, 98]"
9463,[50]
7430,"[38, 56]"
9752,[52]
11108,"[59, 105]"
15360,[99]
3165,[15]
17429,[120]
12574,[82]
910,"[4, 122]"
1830,"[7, 15]"
17267,[119]
4207,"[23, 44]"
890,"[4, 122]"
12200,"[80, 80]"
4179,"[23, 44]"
3475,[17]
15367,[99]
6782,"[35, 36, 47]"
5900,[31]
17355,[120]
3314,"[16, 17]"
13629,[89]
2606,"[13, 14]"
6364,[33]
8254,"[46, 46, 46, 59, 59, 59]"
11063,"[59, 105]"
2172,[9]
4814,[27]
9293,[50]
3917,"[21, 21]"
11081,[59]
4429,[26]
17163,[119]
2561,[13]
2055,[8]
16503,"[107, 107, 107]"
2563,[13]
2565,[13]
4697,[27]
869,"[4, 122]"
16987,[117]
7467,"[39, 39]"
17685,[121]
10197,[55]
17420,[120]
11288,[60]
8231,[45]
3232,[16]
9589,[51]
5361,[30]
1734,"[7, 38]"
12275,[80]
10657,[57]
8225,[45]
10750,[58]
2537,[13]
10788,[58]
1068,[5]
1953,"[8, 8, 45, 45]"
8419,"[46, 46, 59, 59]"
7313,[37]
646,"[4, 122]"
537,[3]
3841,[20]
12045,"[80, 80]"
4687,[27]
6384,[33]
17164,[119]
3723,[19]
13467,[87]
16719,[113]
4567,[26]
627,"[4, 122]"
5373,[30]
17014,[117]
14438,[97]
433,[3]
841,"[4, 122]"
896,"[4, 122]"
6999,"[35, 36, 47]"
11999,"[80, 80]"
4027,[21]
2550,[13]
8146,"[45, 45]"
9489,[50]
4826,[27]
13558,[88]
6743,[34]
1656,"[7, 11]"
16496,"[107, 107]"
11826,[79]
1402,"[7, 66]"
8211,[45]
4259,[23]
7193,[35]
1698,"[7, 38]"
11058,"[59, 105]"
307,"[2, 2, 25, 25, 32, 32, 49, 49]"
17012,[117]
10416,[57]
561,[3]
856,"[4, 122]"
5822,[31]
401,"[2, 45]"
11667,"[72, 73, 74, 78]"
8466,"[46, 59]"
7760,"[42, 42]"
16793,[113]
4226,"[23, 44]"
2542,[13]
17567,[120]
582,"[4, 122]"
11076,"[59, 105]"
10815,"[59, 105]"
16690,[113]
11035,"[59, 105]"
3538,[18]
6215,[33]
3036,"[15, 15]"
2223,[10]
15697,[99]
3713,[19]
13089,"[83, 83]"
13608,[89]
3372,[16]
17384,[120]
4369,[23]
6814,"[35, 36, 47]"
11380,[61]
4761,[27]
5329,[30]
14371,"[97, 97]"
4943,[28]
7935,[43]
15728,"[100, 100]"
11818,[79]
17745,"[123, 123]"
16619,[109]
7393,"[38, 38, 38]"
17307,[120]
13603,[89]
8361,"[46, 46, 59, 59]"
16184,"[101, 101]"
4368,[23]
2164,[9]
17023,[119]
6820,"[35, 36, 47]"
11447,[67]
10670,[57]
16137,[101]
17217,[119]
6146,[33]
11317,[61]
450,[3]
15369,[99]
12318,"[81, 81]"
14314,[96]
14511,"[98, 98]"
141,"[2, 2, 25, 25, 32, 32]"
7190,[35]
9407,[50]
3349,"[16, 17]"
9408,[50]
17546,[120]
16103,"[100, 100]"
4228,[23]
10980,"[59, 105]"
8296,"[46, 56]"
10562,[57]
1877,"[7, 38]"
16669,[113]
7168,"[35, 36, 47]"
13845,[90]
5934,[33]
6370,[33]
3351,[16]
17177,[119]
9793,[52]
3811,[20]
57,"[1, 1, 10, 10]"
10430,[57]
14343,"[97, 97]"
17488,[120]
6928,[35]
6008,[33]
1494,"[7, 38]"
10095,"[54, 54]"
8369,"[46, 46, 59, 59]"
17271,[119]
16751,[113]
718,"[4, 122]"
3396,"[16, 17]"
4673,[27]
4544,[26]
8565,"[47, 47]"
9993,"[54, 54]"
16598,"[109, 109]"
16577,[109]
3783,[20]
2037,"[8, 8, 45, 45]"
8090,"[45, 45]"
8432,"[46, 59]"
14184,[95]
14611,"[98, 98]"
17104,[119]
7301,[37]
9558,[51]
16982,[117]
889,"[4, 122]"
3211,[15]
10945,[59]
11926,"[80, 80, 80, 80]"
4805,[27]
149,"[2, 2, 25, 25, 32, 32, 49, 49]"
4331,"[23, 81]"
11891,[79]
9391,"[50, 50]"
13425,"[86, 86]"
17143,[119]
1807,"[7, 38]"
16168,[101]
5795,[31]
10666,[57]
7588,[39]
1873,"[7, 38]"
17374,[120]
8767,[48]
16811,[113]
10784,[58]
17304,[119]
9797,[52]
1418,"[7, 11]"
16814,[113]
9949,[53]
8753,[48]
3136,[15]
11841,[79]
11568,[70]
4715,[27]
2655,[13]
7048,"[35, 36, 47]"
2310,[10]
5118,[30]
11293,[60]
12080,"[80, 80]"
3627,[19]
16486,"[107, 107]"
71,"[1, 1, 10, 10]"
6521,[34]
489,[3]
8440,"[46, 59]"
48,"[1, 1, 10, 10]"
2444,[12]
2441,[12]
16475,"[107, 107]"
13184,[83]
2180,[9]
1073,[5]
15667,[99]
7060,[35]
4103,[21]
6864,[35]
17531,[120]
9957,[53]
522,[3]
14501,"[98, 98]"
10621,[57]
16359,[104]
16177,[101]
10050,"[54, 54]"
14986,"[99, 99]"
3647,[19]
16841,[113]
17547,[120]
13223,[83]
17069,[119]
12659,[82]
9976,[53]
11459,[67]
16214,[101]
15749,"[100, 100]"
1900,"[7, 10]"
12076,"[80, 80, 80]"
794,"[4, 122]"
16440,[106]
16250,[102]
5249,[30]
6417,[33]
1477,"[7, 10]"
122,"[1, 12]"
2216,[10]
6369,[33]
538,[3]
756,"[4, 122]"
1080,[5]
16735,[113]
6834,"[35, 36, 47]"
9726,[52]
10245,"[56, 56]"
1862,"[7, 15]"
2281,[10]
9307,[50]
13664,[90]
16335,[104]
2414,[12]
784,"[4, 122]"
10068,"[54, 54]"
9134,"[50, 50, 50]"
9654,[52]
16789,[113]
4749,[27]
16173,"[101, 101, 101]"
16761,[113]
1836,"[7, 15]"
17409,[120]
7148,[35]
11482,[67]
9868,"[53, 53]"
2599,"[13, 14]"
4201,"[23, 44]"
17695,"[123, 123]"
16005,[100]
4666,[27]
9622,[51]
3206,[15]
11596,[70]
4233,"[23, 23, 52, 52]"
4910,[28]
7241,[37]
13293,[83]
17649,[121]
11374,[61]
3845,[21]
1820,"[7, 38]"
10758,[58]
14776,[99]
8051,"[45, 45]"
10658,[57]
16589,[109]
6791,"[35, 36, 47]"
9888,"[53, 53]"
2386,[12]
17313,[120]
17692,"[123, 123, 123]"
11903,"[80, 80]"
16365,[104]
811,"[4, 122]"
5540,"[31, 31]"
9046,[49]
17019,[117]
214,"[2, 2, 32, 32, 50, 50]"
9094,"[50, 50]"
15829,"[100, 100]"
15471,[99]
9996,"[54, 54]"
10166,[55]
13256,[83]
15993,[100]
12254,[80]
33,"[1, 1, 10, 10]"
6877,"[35, 36, 47]"
12966,"[83, 83]"
15475,[99]
15439,[99]
8316,"[46, 46, 56, 56]"
12648,[82]
5293,[30]
4191,[23]
5991,[33]
9231,"[50, 50]"
10414,[57]
7539,[39]
16884,[115]
10829,"[59, 59]"
16782,[113]
1994,"[8, 8, 45, 45]"
17351,[120]
16154,[101]
7958,[43]
9080,[49]
8566,[47]
9597,[51]
6112,"[33, 33]"
871,"[4, 122]"
6542,[34]
4679,[27]
11492,[67]
12772,[82]
13264,[83]
687,"[4, 122]"
15704,[99]
7220,[35]
5342,[30]
12563,[82]
4951,[28]
14984,"[99, 99]"
11944,"[80, 80, 80]"
11118,"[59, 105]"
16559,"[107, 107, 107]"
13613,"[89, 89]"
5865,[31]
3282,"[16, 17]"
11381,[61]
17073,[119]
8754,[48]
11071,[59]
5559,"[31, 31]"
11156,"[59, 105]"
2843,[14]
10180,[55]
9974,[53]
4423,[26]
3265,"[16, 17]"
4740,[27]
1616,"[7, 9]"
10755,[58]
16187,[101]
16741,[113]
10099,[54]
17674,[121]
14906,"[99, 99]"
4836,[27]
10460,[57]
2623,[13]
6764,[34]
12928,"[83, 83]"
16151,"[101, 101]"
3057,"[15, 15]"
2646,[13]
10734,[58]
5688,"[31, 31]"
5302,[30]
14681,[99]
1895,"[7, 10]"
12514,[82]
3279,"[16, 17]"
6436,[33]
17643,[121]
16508,"[107, 107]"
